text,word_count,char_count,average_word_length,stopword_count,stopword_rate,language
kalles kataruhr ist auf sommerzeit eingestellt,6,46,6.833333333333333,2,0.3333333333333333,de
sportausschuss des bundestages minister müller wiederholt seine öffentliche kritik zur in recht so muss handeln,15,111,6.466666666666667,6,0.4,de
wetten auf den austragungsort der wm 2022,7,41,5.0,3,0.42857142857142855,de
in sport und politik fordern entzug der wmendrunde,8,50,5.375,3,0.375,de
katar soll über mittelsmänner die is finanzieren und wohin hat die fifa die vergeben via,15,88,4.933333333333334,7,0.4666666666666667,de
katar soll über mittelsmänner die is finanzieren und wohin hat die fifa die vergeben,14,84,5.071428571428571,7,0.5,de
na ihr wollt ihrs nochmals versuchen es gibt viele millionen vom ioc,12,68,4.75,3,0.25,de
thomas kistner es braucht harte belege um die noch wegzunehmen das können nur juristen al,15,89,5.0,7,0.4666666666666667,de
thomas kistner garciabericht dürfte keine neuvergabe der nach sich ziehen aber eventuell strafrechtliche ermittlungen al,15,120,7.066666666666666,5,0.3333333333333333,de
wieso nicht dan stinkt die sache sowieso,7,40,4.857142857142857,2,0.2857142857142857,de
der emir von katar verspricht die wird eine der besten fußball weltmeisterschaften der geschichte das hoffen auch alle,18,118,5.611111111111111,10,0.5555555555555556,de
hat gestern mit dem emir von über den und die gesprochen,11,56,4.181818181818182,8,0.7272727272727273,de
erstes großes tvinterview mit dem emir von tamim bin hamad althani zu und zur fußball,15,85,4.733333333333333,7,0.4666666666666667,de
denk dir es ist und keiner schaut zu,8,36,3.625,6,0.75,de
der emir von katar verspricht die wird eine der besten fußballweltmeisterschaften der geschichte red,14,100,6.214285714285714,7,0.5,de
der emir von ist überzeugt die wird eine der besten in der geschichte,13,69,4.384615384615385,9,0.6923076923076923,de
der emir von gibt sein erstes interview gleich will er sich auch zur wm äußern,15,78,4.266666666666667,8,0.5333333333333333,de
sportpolitik beginnt sich zu wehren,5,35,6.2,2,0.4,de
er war nie hier die bosse der in sind sauer auf exco mein text,14,62,3.5,9,0.6428571428571429,de
da die jetzt offenbar nicht in statt findet wer bekommt das turnier jetzt,13,73,4.6923076923076925,7,0.5384615384615384,de
hatte ich schon erwähnt dass ich mich gestern mal zu dieser schwachsinnigen in katar ausgelassen habe,16,101,5.375,9,0.5625,de
empfehle auch folgenden beitrag des,5,35,6.2,2,0.4,de
kaelter war es nichtaber der aufschrei war nicht da googelt mal ueber die menge der energie fuer 26 grad im stadion,21,115,4.523809523809524,9,0.42857142857142855,de
bei aller kritik an dass überlegt wg hitze wegzunehmen ist lächerlich war es bei der wmvergabe 2010 kälter,18,106,4.944444444444445,9,0.5,de
präsident ich glaube dass die am ende nicht in stattfinden wird,11,63,4.818181818181818,7,0.6363636363636364,de
exekutivkomitee mitglied theo ist gegen in gut sonun muss er das komitee überzeugen,13,83,5.461538461538462,6,0.46153846153846156,de
argumentiert wird aber anscheinend nicht mit den toten arbeitern sondern der hitze für fans und spieler,16,103,5.5,9,0.5625,de
hoffentlich behält zwanziger recht keine in,6,43,6.333333333333333,2,0.3333333333333333,de
gleichzeitig sagt dass er davon ausgehe dass nicht in stattfindet bis zur entscheidung dauert es noch,16,101,5.375,9,0.5625,de
die vorwürfe sind falsch der chef wehrt sich im großen interview mit gegen die kritik an katar,17,94,4.588235294117647,9,0.5294117647058824,de
doch keine in aber nicht etwa wegen eklatanter sondern mehr hier,11,64,4.909090909090909,7,0.6363636363636364,de
wäre ein schöner knalleffekt,4,28,6.25,1,0.25,de
könnte für bitter werden dutzende möglicherweise millionen bestechungsgeld und dann entzug der,12,94,6.916666666666667,6,0.5,de
prognose von exdfbpräsident theo die wird nicht in stattfinden,9,62,6.0,5,0.5555555555555556,de
dann erzählt das mal den familien der gestorbenen arbeiter dass die nicht in stattfinden soll,15,93,5.266666666666667,9,0.6,de
verliert die exchef theo zwanziger geht offensichtlich davon aus via,10,68,5.9,2,0.2,de
hat recht tausend gründe nicht in katar stattfinden zu lassenzb mehr als 1000 tote bauarbeiter,15,94,5.333333333333333,5,0.3333333333333333,de
theo glaubt nicht dass die in katar stattfinden wird,9,52,4.888888888888889,5,0.5555555555555556,de
mensch jetzt sagt doch endlich ab was für eine zähe entscheidungsfindung,11,72,5.636363636363637,5,0.45454545454545453,de
können das nicht verantworten glaubt nicht an in katar,9,54,5.111111111111111,6,0.6666666666666666,de
wer zahlt die korruptionsgelder denn zurück wird wohl noch interessant,10,70,6.1,4,0.4,de
ob das mit sepp abgesprochen ist prognose wm wird nicht in katar stattfinden,13,76,4.923076923076923,7,0.5384615384615384,de
ein aus für die in das wäre wünschenswert,8,41,4.25,6,0.75,de
hitze in katar und korruption nein liebe ehrlich das hätte ja niemand gedacht via,14,81,4.857142857142857,3,0.21428571428571427,de
wünsche theo viel erfolg und dass der endlich auch mal vernünftig wird,12,70,4.916666666666667,6,0.5,de
womöglich wird die fußballweltmeisterschaft 2022 doch nicht in stattfinden,9,74,7.333333333333333,5,0.5555555555555556,de
theo gegenüber überzeugt nicht in,5,33,5.8,2,0.4,de
in katar aus trainingsplätzen werden gewächshäuser und public viewing hat während wm 2014 funktioniert,14,102,6.357142857142857,6,0.42857142857142855,de
die findet nicht in statt glaubt theo zwanziger,8,47,5.0,3,0.375,de
doch nicht in die wm 2022 wird nicht in katar stattfinden sagt,12,62,4.25,7,0.5833333333333334,de
schenk fordert auf den bericht von zu und zu veröffentlichen,10,60,5.1,6,0.6,de
es sei ihnen gegönntgingen ja zur bzw bereits leer aus sieht das stadion hoffentlich im 2ten spiel,17,98,4.823529411764706,6,0.35294117647058826,de
die untersuchungen bezüglich der vergaben der amp sollen bis november abgeschlossen sein guardian,13,97,6.538461538461538,5,0.38461538461538464,de
trifft den emir von es soll auch um fußball gehen,10,49,4.0,6,0.6,de
next up entwicklungsausschuss im des ua mit diskussion zum vertrag für die tvrechte zur,14,87,5.285714285714286,7,0.5,de
schwieriger besuch emir von bei angela,6,38,5.5,2,0.3333333333333333,de
für auf dem weg nach große katarische delegation in der hauptstadt ua ist der emir bei auch bosse da,19,100,4.315789473684211,12,0.631578947368421,de
außen interessen für erklärt also auch endgültig wie zur kam,10,60,5.1,5,0.5,de
freuen wir uns auf die großevents um jeden preis bei der handballklubwm in katar gibt es hohes preisgeldaber keine zuschauer,20,124,5.25,11,0.55,de
toller kommentar von in der heutigen zur ich sage nur dingdingding,11,66,5.090909090909091,6,0.5454545454545454,de
gesehen bei ist es egal wann die stattfindet,8,44,4.625,4,0.5,de
organisatoren der in versprechen stadien mit kühlsystemen die weltmeisterschaft findet also in einem kühlschrank statt,15,118,6.933333333333334,7,0.4666666666666667,de
lässt britische frei,3,20,6.0,0,0.0,de
verschleppt und gefoltert menschenrechtsgutachter verschwinden,5,62,11.6,1,0.2,de
katar inhaftierungen von die mitarbeiter krishna,6,48,7.166666666666667,2,0.3333333333333333,de
katar korruption menschenrechtsverletzungen inhaftierungen von,5,62,11.6,1,0.2,de
bei aller berechtigten schelte darf man eines nicht vergessen er selbst stimmte nicht für,14,89,5.428571428571429,9,0.6428571428571429,de
trotz aller negativschlagzeilen an der in russland und in katar wird derzeit nicht gerüttelt,14,92,5.642857142857143,8,0.5714285714285714,de
zwei britische sozialforscher wurden in katar festgenommen sie untersuchten missstände auf baustellen,12,101,7.5,3,0.25,de
unfassbar vermisste ngomitarbeiter in katar wurden verhaftet offiziell bestätigt schweigt,10,89,8.0,1,0.1,de
prima wie mit der lächerlichen sache von den wahren problemen ablenkt,11,69,5.363636363636363,5,0.45454545454545453,de
erneut aufregung im land hält britische menschenrechtler seit einer woche gefangen mein text,13,92,6.153846153846154,3,0.23076923076923078,de
in katar sind zwei menschenrechtler aus großbritannien festgenommen worden,9,74,7.333333333333333,3,0.3333333333333333,de
habe immer gesagt dass wir im winter spielen müssen boss verteidigt in,12,70,4.916666666666667,5,0.4166666666666667,de
sagte mir ich bin komplett glücklich damit dass ich meine stimme gegeben habe,13,77,5.0,8,0.6153846153846154,de
kistner wenn die jetzt schon die terminfrage für klären will zeigt ja was sie vom garciabericht hält,17,100,4.9411764705882355,9,0.5294117647058824,de
der untersuchungsbericht der ethikkommission zur in amp zur in ist fertig,11,73,5.7272727272727275,7,0.6363636363636364,de
ein immer noch sehr wichtiger artikel wann nehmen fifadfb csr endlich ernst,12,75,5.333333333333333,3,0.25,de
kein wunder dass menschenrechtler festnimmt das was ich gesehen hab soll niemand mehr sehen,14,91,5.571428571428571,7,0.5,de
zwei menschenrechtler von gnrd die zu sklaven in recherchierten werden seit vier tagen im land vermisst,16,103,5.5,6,0.375,de
fußball hat nichts mit politik zu tun aus dem mund von hat schon was aber ich mochte comical ali ja auch,21,104,4.0,12,0.5714285714285714,de
wegen termin korruption amp sklaven die unterstützung für die in schwindet mein text,13,84,5.538461538461538,5,0.38461538461538464,de
karlheinz heute im winterwm 2022 würde bundesliga nachhaltigen schaden zufügen,10,78,6.9,2,0.2,de
rückt vom vorschlag der wm im winter ab würde schaden anrichten auch seifert dagegen,14,84,5.071428571428571,5,0.35714285714285715,de
schlimmer geht immer vs,4,23,5.0,0,0.0,de
am 0708 habe ich noch sollte getwittert,7,39,4.714285714285714,5,0.7142857142857143,de
außer fußballwms in die sind nur bescheuert und fördern ausschließlich die,11,74,5.818181818181818,6,0.5454545454545454,de
an katar das die fußball ausrichtet gibt es mehr zu kritisieren als korruption es finanziert die,16,96,5.0625,8,0.5,de
unschönes wissen gastgeber der ist einer der hauptgeldgeber der terrororganisation,10,82,7.3,5,0.5,de
wann reagieren sie endlich herr keine bei putin und vor allem keine in,13,70,4.461538461538462,8,0.6153846153846154,de
war doch klar wenn die wg über leichen gehen lässt hat russland freibrief für krimvereine,15,89,5.0,7,0.4666666666666667,de
sollte sich herausstellen dass katar finanziert dann darf und kann die nicht dort stattfinden,14,93,5.714285714285714,9,0.6428571428571429,de
arbeiten an stadien in katar für moderne sklavereiaber geht es nur ums,12,70,4.916666666666667,5,0.4166666666666667,de
wenn die in jetzt auf dem prüfstand ist ist dann auch die in auf dem prüfstand,16,78,3.9375,14,0.875,de
für die bleibt nur eines sofortige bezahlung der sklaven auchrückwirkend oder boykott,12,85,6.166666666666667,6,0.5,de
wahnsinn billigarbeiter die den sitz der organisatoren gebaut haben wurdenwerden nicht bezahlt,12,94,6.916666666666667,5,0.4166666666666667,de
die hamas profitiert von finanzieller unterstützung aus katar via,9,65,6.333333333333333,3,0.3333333333333333,de
wann wird eigentlich in die wüste geschickt spätestens zur in vermute ich,12,73,5.166666666666667,6,0.5,de
dt politiker fordern wegnehmen und in deutschland ausrichten statt in dann auch psychopathen,13,92,6.153846153846154,5,0.38461538461538464,de
hofft weiter auf die in,5,23,3.8,4,0.8,de
großrussland und hamasschutzmacht katar und congrats,6,52,7.833333333333333,2,0.3333333333333333,de
erleben nicht mehr alle arbeiter emir commitmentfor positive social change,10,74,6.5,2,0.2,de
wenn sie dann schon bei der neuvergabe sind können sie grad noch die umlegen,14,76,4.5,10,0.7142857142857143,de
ist lahm zurückgetreten weil er wm in russland und katar nicht unterstützen will,13,80,5.230769230769231,7,0.5384615384615384,de
setzen sie sich lieber für abzug der aus katar ein zwar auch unrealistisch aber besser begründet,16,96,5.0625,9,0.5625,de
nach der kommt dann wieder und nach der wieder so einfach ist das,13,65,4.076923076923077,11,0.8461538461538461,de
katar unterstützt die hamas noch ein grund mehr die dort abzusagen,11,66,5.090909090909091,5,0.45454545454545453,de
korruptionsbericht zur vergabe der an erscheint anfang septemberwm an katar war ein,12,83,6.0,6,0.5,de
verspricht dass arbeiter im sommer mittags nicht draußen müssen ob versprechen gehalten wird sollte man überprüfen oder,17,119,6.0588235294117645,8,0.47058823529411764,de
isis finanziert sich vor allem durch spenden aus den golfstaaten und saudiarabien wie bitte,14,91,5.571428571428571,8,0.5714285714285714,de
fifa fußballwm nicht in katar neueste nachrichten,7,49,6.142857142857143,2,0.2857142857142857,de
wmsponsoring steigt aus,3,23,7.0,1,0.3333333333333333,de
beendet vermutlich sein engagement im wohlfahrt will auf jeden fall zur nach,12,76,5.416666666666667,7,0.5833333333333334,de
poldi busselt schweini in russland verboten angie in spielerkabine darf nicht mal ins stadion,14,93,5.714285714285714,4,0.2857142857142857,de
dann hoffe ich mal dass jemand aufwacht ziel,8,44,4.625,3,0.375,de
abendtraining für katar,3,23,7.0,1,0.3333333333333333,de
notwendig wäre es die frage zu klären wie hinsichtlich der stafverfolgung von in die verlaufen soll,16,99,5.25,9,0.5625,de
eine überragende reportage von karin zu in der heute irre,10,57,4.8,5,0.5,de
neulich im mos eisley stadion auf tatooine 1 qualifikationsrunde der wüstenplaneten für in katar,14,96,5.928571428571429,5,0.35714285714285715,de
na hase ob du bis deinen wie er jetzt ist hältstda bin ich noch im zwiespalt dann 42 bis 64,20,91,3.6,14,0.7,de
die gehen mit den kamelen spazieren rassismus ausgerechnet von einem entwicklungsminister,11,89,7.181818181818182,5,0.45454545454545453,de
entwicklungsminister gerd müller wm in katar stoppen die gehen mit kamelen spazieren,12,84,6.083333333333333,3,0.25,de
gerd müller in katar spielt doch keiner fußball die gehen mit den kamelen spazieren und was hat da der fußball zu tun,22,117,4.363636363636363,12,0.5454545454545454,de
bedenklich wenn fußballer über mehr hirn verfügen als bundesminister,9,68,6.666666666666667,3,0.3333333333333333,de
dieser ist so lächerlich heuchelei pur,6,38,5.5,3,0.5,de
der ausrüster von belgien kommt nicht aus offenburg bei dem unternehmen mischt katar mit,14,88,5.357142857142857,7,0.5,de
entwmin müller ist gegen in katar weil gtgtgt die gehen mit kamelen spazieren,13,77,5.0,6,0.46153846153846156,de
weißwürstchens erzählungen minister müller und die in katar spielt doch keiner fußball die gehen mit den kamelen spazieren,18,122,5.833333333333333,8,0.4444444444444444,de
entwicklungsminister müller über die gehen doch mit kamelen spazieren,9,69,6.777777777777778,4,0.4444444444444444,de
gerd müller werde dafür kämpfen dass die in katar nicht statt findet,12,68,4.75,5,0.4166666666666667,de
im oton zur vergabe der an,6,26,3.5,4,0.6666666666666666,de
und ich dachte sonneborn wars über die vergabe der an,10,53,4.4,6,0.6,de
über die vergabe der an,5,23,3.8,4,0.8,de
in heute übrigens 40 grad,5,25,4.2,1,0.2,de
ein gastbeitrag auf online zur rolle der offiziellen partner im skandal um die in qatar,15,87,4.866666666666666,8,0.5333333333333333,de
warte immer noch auf antwort auf meinen brief was wird aus den hakenkreuzen im wm2022logo,15,89,5.0,9,0.6,de
auf jedenfall nicht der bisherige gastgeber,6,43,6.333333333333333,3,0.5,de
in katar werden dann nur die verlängerungen gespielt erstens ist es da eh am spannendsten zweitens wegen der hitze,19,114,5.052631578947368,10,0.5263157894736842,de
ich bin dafür dass in qatar nach 90 minuten die klimaanlagen abgedreht wird dann überlegen sie sichs vorher tore zu schießen,21,124,4.9523809523809526,10,0.47619047619047616,de
